Order ID,Operation,Page,Description,Status,Time
294,结账,外卖界面 > 订单结账,"结账订单号:294

                                    支付方式:卡

                                    账单金额: 22.99

                                    订单类型:外卖
",成功,2019-09-13 18:48:57.303441+02:00
295,结账,跑堂界面 > 桌子详情,"结账订单号:295

                                                桌子编号：A1-5
                                                支付方式:现金

                                                结账金额: 68.97

                                                订单类型: AlaCarte
",成功,2019-09-13 18:49:49.913450+02:00
296,结账,跑堂界面 > 桌子详情,"结账订单号:296

                                                桌子编号：A2-5
                                                支付方式:卡

                                                结账金额: 165.0

                                                订单类型: AlaCarte
",成功,2019-09-13 18:50:25.118464+02:00
<<<<<<< HEAD
299,结账,跑堂界面 > 桌子详情,"结账订单号:299

                                                桌子编号：A1-5
                                                支付方式:现金

                                                结账金额: 36.0

                                                订单类型: AlaCarte
",成功,2019-09-14 10:26:54.182294+02:00
298,结账,跑堂界面 > 桌子详情,"结账订单号:298

                                                桌子编号：A1-5
                                                支付方式:现金

                                                结账金额: 15.0

                                                订单类型: AlaCarte
",成功,2019-09-14 10:26:58.926566+02:00
297,结账,跑堂界面 > 桌子详情,"结账订单号:297

                                                桌子编号：A1-5
                                                支付方式:卡

                                                结账金额: 165.0

                                                订单类型: AlaCarte
",成功,2019-09-14 10:27:04.424880+02:00
=======
>>>>>>> 879df7f1aa8eba63e2a3804e97afddb348122ff7
283,结账,跑堂界面 > 桌子详情,"结账订单号:283

                                                桌子编号：A1-1
                                                支付方式:卡

                                                结账金额: 90.0

                                                订单类型:AlaCarte
",成功,2019-09-14 10:47:04.406468+02:00
284,结账,跑堂界面 > 桌子详情,"结账订单号:284

                                                桌子编号：A1-1
                                                支付方式:卡

                                                结账金额: 18.0

                                                订单类型: AlaCarte
",成功,2019-09-14 11:27:08.654717+02:00
>>>>>>> 3843ed16ebc40946a873fbfc06ed9c0637fe6981
300,结账,跑堂界面 > 桌子详情,"结账订单号:300

                                                桌子编号：A1-1
                                                支付方式:卡

                                                结账金额: 21.0

                                                订单类型: AlaCarte
",成功,2019-09-14 15:18:42.959739+02:00
301,结账,跑堂界面 > 桌子详情,"结账订单号:301

                                                桌子编号：A1-2
                                                支付方式:现金

                                                结账金额: 616.96

                                                订单类型: AlaCarte
",成功,2019-09-14 15:39:38.594557+02:00
302,结账,跑堂界面 > 桌子详情,"结账订单号:302

                                                桌子编号：A1-2
                                                支付方式:卡

                                                结账金额: 110.0

                                                订单类型: AlaCarte
",成功,2019-09-14 15:56:33.302595+02:00
303,结账,跑堂界面 > 桌子详情,"结账订单号:303

                                                桌子编号：A1-1
                                                支付方式:卡

                                                结账金额: 73.0

                                                订单类型: AlaCarte
",成功,2019-09-14 22:55:36.393698+02:00
304,结账,跑堂界面 > 桌子详情,"结账订单号:304

                                                桌子编号：A1-2
                                                支付方式:现金

                                                结账金额: 165.0

                                                订单类型: AlaCarte
",成功,2019-09-15 23:04:18.561017+02:00
305,结账,跑堂界面 > 桌子详情,"结账订单号:305

                                                桌子编号：B1-2
                                                支付方式:现金

                                                结账金额: 120.0

                                                订单类型: AlaCarte
",成功,2019-09-15 23:19:20.566155+02:00
306,结账,外卖界面 > 订单结账,"结账订单号:306

                                    支付方式:卡

                                    账单金额: 77.99

                                    订单类型:外卖
",成功,2019-09-15 23:27:06.676566+02:00
309,结账,跑堂界面 > 桌子详情,"结账订单号:309

                                                桌子编号：A1-2
                                                支付方式:卡

                                                结账金额: 165.0

                                                订单类型:AlaCarte
",成功,2019-09-16 00:08:27.999248+02:00
308,结账,跑堂界面 > 桌子详情,"结账订单号:308

                                                桌子编号：B1-2
                                                支付方式:卡

                                                结账金额: 21.0

                                                订单类型:AlaCarte
",成功,2019-09-16 00:08:30.580971+02:00
310,结账,跑堂界面 > 桌子详情,"结账订单号:310

                                                桌子编号：A1-2
                                                支付方式:卡

                                                结账金额: 180.0

                                                订单类型: AlaCarte
",成功,2019-09-16 11:54:03.413346+02:00
311,结账,后台界面 > 桌子详情,"结账订单号: 311

                                                桌子编号：A1

                                                支付方式: 现金

                                                结账金额: 338.97

                                                订单类型: InHouse
",成功,2019-09-16 12:08:15.712326+02:00
312,结账,后台界面 > 桌子详情,"结账订单号: 312

                                                桌子编号：A1

                                                支付方式: 卡

                                                结账金额: 45,00 EUR 

                                                订单类型: InHouse
",成功,2019-09-16 12:20:11.015303+02:00
314,结账,后台界面 > 桌子详情,"结账订单号: 314

                                                桌子编号：B1

                                                支付方式: 卡

                                                结账金额: 60,00 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-16 12:25:45.725035+02:00
313,结账,后台界面 > 桌子详情,"结账订单号: 313

                                                桌子编号：A1

                                                支付方式: 卡

                                                结账金额: 233,97 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-16 12:25:49.163703+02:00
315,结账,外卖界面 > 订单结账,"结账订单号:315

                                    支付方式:卡

                                    账单金额: 110.0

                                    订单类型:外卖
",成功,2019-09-16 12:41:26.189265+02:00
316,结账,后台界面 > 桌子详情,"结账订单号: 316

                                                桌子编号：B1

                                                支付方式: 现金

                                                结账金额: 158,97 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-16 13:09:31.600709+02:00
317,结账,后台界面 > 桌子详情,"结账订单号: 317

                                                桌子编号：A1

                                                支付方式: 现金

                                                结账金额: 210,00 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-16 13:09:35.821762+02:00
318,结账,跑堂界面 > 桌子详情,"结账订单号: 318

                                        桌子编号：C1-1
                                        支付方式: 现金

                                        结账金额: 127,00 EUR 

                                        订单类型: InHouse

                                        操作人: Frankdew1995",成功,2019-09-16 13:19:58.472404+02:00
320,结账,外卖界面 > 订单结账,"结账订单号:320

                                    支付方式:卡

                                    账单金额: 77.99

                                    订单类型:外卖
",成功,2019-09-16 13:57:33.564681+02:00
321,结账,后台界面 > 桌子详情,"结账订单号: 321

                                                桌子编号：B1

                                                支付方式: 现金

                                                结账金额: 375,00 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-16 15:32:04.121604+02:00
322,结账,后台界面 > 桌子详情,"结账订单号: 322

                                                桌子编号：A1

                                                支付方式: 现金

                                                结账金额: 233,97 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-16 17:09:25.700435+02:00
323,结账,后台界面 > 桌子详情,"结账订单号: 323

                                                桌子编号：A1

                                                支付方式: 现金

                                                结账金额: 298,97 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-16 17:47:46.614012+02:00
324,结账,后台界面 > 桌子详情,"结账订单号: 324

                                                桌子编号：C1

                                                支付方式: 卡

                                                结账金额: 428,97 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-16 17:52:38.544778+02:00
325,结账,跑堂界面 > 桌子详情,"结账订单号: 325

                                        桌子编号：C1-1
                                        支付方式: 卡

                                        结账金额: 434,00 EUR 

                                        订单类型: InHouse

                                        操作人: Frankdew1995",成功,2019-09-16 18:21:01.744787+02:00
326,结账,跑堂界面 > 桌子详情,"结账订单号: 326

                                        桌子编号：A1-1
                                        支付方式: 现金

                                        结账金额: 75,39 EUR 

                                        订单类型: InHouse

                                        操作人: Frankdew1995",成功,2019-09-16 18:22:30.180224+02:00
327,结账,跑堂界面 > 桌子详情,"结账订单号: 327

                                        桌子编号：C1-3
                                        支付方式: 卡

                                        结账金额: 26,00 EUR 

                                        订单类型: InHouse

                                        操作人: Frankdew1995",成功,2019-09-16 19:45:46.749224+02:00
328,结账,后台界面 > 桌子详情,"结账订单号: 328

                                                桌子编号：A1

                                                支付方式: 现金

                                                结账金额: 293,00 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-16 20:16:18.600762+02:00
329,结账,后台界面 > 桌子详情,"结账订单号: 329

                                                桌子编号：A1

                                                支付方式: 现金

                                                结账金额: 30,00 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-16 20:21:40.127588+02:00
330,结账,后台界面 > 桌子详情,"结账订单号: 330

                                                桌子编号：A1

                                                支付方式: 卡

                                                结账金额: 298,00 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-16 20:22:03.849939+02:00
331,结账,后台界面 > 桌子详情,"结账订单号: 331

                                                桌子编号：A1

                                                支付方式: 现金

                                                结账金额: 29,00 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-16 21:12:28.777322+02:00
334,结账,跑堂界面 > 桌子详情,"结账订单号: 334

                                        桌子编号：C1-1
                                        支付方式: 卡

                                        结账金额: 240,00 EUR 

                                        订单类型: InHouse

                                        操作人: Frankdew1995",成功,2019-09-16 22:00:02.905144+02:00
332,结账,后台界面 > 桌子详情,"结账订单号: 332

                                                桌子编号：A1

                                                支付方式: 现金

                                                结账金额: 250,94 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-16 22:02:28.566552+02:00
333,结账,后台界面 > 桌子详情,"结账订单号: 333

                                                桌子编号：B1

                                                支付方式: 卡

                                                结账金额: 165,00 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-16 22:02:31.796462+02:00
335,结账,后台界面 > 桌子详情,"结账订单号: 335

                                                桌子编号：C1

                                                支付方式: 现金

                                                结账金额: 75,00 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-16 22:02:34.857608+02:00
336,结账,后台界面 > 桌子详情,"结账订单号: 336

                                                桌子编号：D1

                                                支付方式: 卡

                                                结账金额: 30,00 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-16 22:02:37.919278+02:00
337,结账,外卖界面 > 订单结账,"结账订单号:337

                                    支付方式:卡

                                    账单金额: 22.99

                                    订单类型:外卖
",成功,2019-09-17 11:19:09.145346+02:00
338,结账,外卖界面 > 订单结账,"结账订单号:338

                                    支付方式:现金

                                    账单金额: 22.99

                                    订单类型:外卖
",成功,2019-09-17 11:19:15.756064+02:00
339,结账,后台界面 > 桌子详情,"结账订单号: 339

                                                桌子编号：A1

                                                支付方式: 现金

                                                结账金额: 330,00 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-17 11:46:29.297865+02:00
343,结账,跑堂界面 > 桌子详情,"结账订单号: 343

                                        桌子编号：A1-1
                                        支付方式: 卡

                                        结账金额: 431,97 EUR 

                                        订单类型: InHouse

                                        操作人: Frankdew1995",成功,2019-09-17 12:15:03.109046+02:00
344,结账,跑堂界面 > 桌子详情,"结账订单号: 344

                                        桌子编号：A2-1
                                        支付方式: 现金

                                        结账金额: 180,00 EUR 

                                        订单类型: InHouse

                                        操作人: Frankdew1995",成功,2019-09-17 12:15:07.128483+02:00
340,结账,跑堂界面 > 桌子详情,"结账订单号: 340

                                        桌子编号：D1-1
                                        支付方式: 卡

                                        结账金额: 240,39 EUR 

                                        订单类型: InHouse

                                        操作人: Frankdew1995",成功,2019-09-17 12:23:55.088202+02:00
342,结账,跑堂界面 > 桌子详情,"结账订单号: 342

                                        桌子编号：C1-1
                                        支付方式: 现金

                                        结账金额: 180,00 EUR 

                                        订单类型: InHouse

                                        操作人: Frankdew1995",成功,2019-09-17 12:23:57.768808+02:00
341,结账,跑堂界面 > 桌子详情,"结账订单号: 341

                                        桌子编号：B1-1
                                        支付方式: 卡

                                        结账金额: 18,00 EUR 

                                        订单类型: InHouse

                                        操作人: Frankdew1995",成功,2019-09-17 12:24:00.051226+02:00
345,结账,跑堂界面 > 桌子详情,"结账订单号: 345

                                        桌子编号：A1-1
                                        支付方式: 现金

                                        结账金额: 499,00 EUR 

                                        订单类型: InHouse

                                        操作人: Frankdew1995",成功,2019-09-17 12:24:02.348774+02:00
346,结账,后台界面 > 桌子详情,"结账订单号: 346

                                                桌子编号：A1

                                                支付方式: 现金

                                                结账金额: 15,00 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-17 12:50:56.090104+02:00
347,结账,后台界面 > 桌子详情,"结账订单号: 347

                                                桌子编号：A1

                                                支付方式: 现金

                                                结账金额: 105,36 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-17 14:20:56.466764+02:00
348,结账,后台界面 > 桌子详情,"结账订单号: 348

                                                桌子编号：A1

                                                支付方式: 卡

                                                结账金额: 446,97 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-17 20:42:43.787387+02:00
349,结账,外卖界面 > 订单结账,"结账订单号:349

                                    支付方式:现金

                                    账单金额: 22.99

                                    订单类型:外卖
",成功,2019-09-17 21:40:08.509414+02:00
350,结账,外卖界面 > 订单结账,"结账订单号:350

                                    支付方式:现金

                                    账单金额: 132.99

                                    订单类型:外卖
",成功,2019-09-17 21:42:01.342868+02:00
351,结账,外卖界面 > 订单结账,"结账订单号:351

                                    支付方式:现金

                                    账单金额: 132.99

                                    订单类型:外卖
",成功,2019-09-17 21:44:28.199268+02:00
352,结账,外卖界面 > 订单结账,"结账订单号:352

                                    支付方式:卡

                                    账单金额: 132.99

                                    订单类型:外卖
",成功,2019-09-17 21:49:02.823975+02:00
353,结账,外卖界面 > 订单结账,"结账订单号:353

                                    支付方式:卡

                                    账单金额: 92.99

                                    订单类型:外卖
",成功,2019-09-17 21:54:50.995890+02:00
354,结账,外卖界面 > 订单结账,"结账订单号:354

                                    支付方式:现金

                                    账单金额: 78.99

                                    订单类型:外卖
",成功,2019-09-17 22:00:20.530738+02:00
355,结账,后台界面 > 桌子详情,"结账订单号: 355

                                                桌子编号：A1

                                                支付方式: 现金

                                                结账金额: 230,97 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-17 22:01:54.903136+02:00
356,结账,跑堂界面 > 桌子详情,"结账订单号: 356

                                        桌子编号：A1-1
                                        支付方式: 卡

                                        结账金额: 87,00 EUR 

                                        订单类型: InHouse

                                        操作人: Frankdew1995",成功,2019-09-17 22:10:01.471966+02:00
357,结账,外卖界面 > 订单结账,"结账订单号:357

                                    支付方式:现金

                                    账单金额: 77.99

                                    订单类型:外卖
",成功,2019-09-17 22:23:59.399893+02:00
358,结账,跑堂界面 > 桌子详情,"结账订单号: 358

                                        桌子编号：A1-1
                                        支付方式: 现金

                                        结账金额: 570,00 EUR 

                                        订单类型: InHouse

                                        操作人: Frankdew1995",成功,2019-09-17 22:27:26.356730+02:00
359,结账,外卖界面 > 订单结账,"结账订单号:359

                                    支付方式:卡

                                    账单金额: 77.99

                                    订单类型:外卖
",成功,2019-09-17 22:30:08.438000+02:00
360,结账,外卖界面 > 订单结账,"结账订单号:360

                                    支付方式:卡

                                    账单金额: 132.99

                                    订单类型:外卖
",成功,2019-09-17 22:32:26.607903+02:00
361,结账,外卖界面 > 订单结账,"结账订单号:361

                                    支付方式:卡

                                    账单金额: 111.0

                                    订单类型:外卖
",成功,2019-09-17 22:34:18.920327+02:00
362,结账,外卖界面 > 订单结账,"结账订单号:362

                                    支付方式:卡

                                    账单金额: 132.99

                                    订单类型:外卖
",成功,2019-09-17 22:37:18.487598+02:00
363,结账,外卖界面 > 订单结账,"结账订单号:363

                                    支付方式:卡

                                    账单金额: 132.99

                                    订单类型:外卖
",成功,2019-09-17 22:39:04.467660+02:00
364,结账,后台界面 > 桌子详情,"结账订单号: 364

                                                桌子编号：A1

                                                支付方式: 现金

                                                结账金额: 317,98 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-17 22:40:21.609072+02:00
367,结账,后台界面 > 桌子详情,"结账订单号: 367

                                                桌子编号：A1

                                                支付方式: 卡

                                                结账金额: 240,00 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-18 13:37:02.848327+02:00
366,结账,后台界面 > 桌子详情,"结账订单号: 366

                                                桌子编号：A1

                                                支付方式: 卡

                                                结账金额: 240,00 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-18 13:37:09.635715+02:00
365,结账,后台界面 > 桌子详情,"结账订单号: 365

                                                桌子编号：A1

                                                支付方式: 卡

                                                结账金额: 240,00 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-18 13:37:14.058968+02:00
368,结账,跑堂界面 > 桌子详情,"结账订单号: 368

                                        桌子编号：A1-1
                                        支付方式: 现金

                                        结账金额: 300,00 EUR 

                                        订单类型: InHouse

                                        操作人: Frankdew1995",成功,2019-09-18 14:40:56.006412+02:00
369,结账,跑堂界面 > 桌子详情,"结账订单号: 369

                                        桌子编号：A1-1
                                        支付方式: 现金

                                        结账金额: 230,00 EUR 

                                        订单类型: InHouse

                                        操作人: Frankdew1995",成功,2019-09-18 16:16:19.030390+02:00
370,结账,外卖界面 > 订单结账,"结账订单号:370

                                    支付方式:现金

                                    账单金额: 77.99

                                    订单类型:外卖
",成功,2019-09-19 00:02:04.798619+02:00
371,结账,后台界面 > 桌子详情,"结账订单号: 371

                                                桌子编号：A1

                                                支付方式: 现金

                                                结账金额: 135,00 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-19 10:55:23.572492+02:00
373,结账,后台界面 > 桌子详情,"结账订单号: 373

                                                桌子编号：B1

                                                支付方式: 卡

                                                结账金额: 363,00 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-19 10:56:36.262020+02:00
372,订单取消,后台界面 > 餐桌情况(未结账),"
                                取消订单号:372

                                桌子编号：b1

                                账单金额: 15.0

                                订单类型: AlaCarte

                                None
",成功,2019-09-19 10:57:17.475560+02:00
375,结账,后台界面 > 桌子详情,"结账订单号: 375

                                                桌子编号：B1

                                                支付方式: 现金

                                                结账金额: 148,00 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-19 13:05:56.409775+02:00
374,结账,后台界面 > 桌子详情,"结账订单号: 374

                                                桌子编号：C1

                                                支付方式: 卡

                                                结账金额: 140,00 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-19 13:06:00.092154+02:00
378,结账,后台界面 > 桌子详情,"结账订单号: 378

                                                桌子编号：C1

                                                支付方式: 现金

                                                结账金额: 213,00 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-19 13:34:27.858628+02:00
376,结账,后台界面 > 桌子详情,"结账订单号: 376

                                                桌子编号：B1

                                                支付方式: 卡

                                                结账金额: 135,00 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-19 13:34:30.846589+02:00
377,结账,后台界面 > 桌子详情,"结账订单号: 377

                                                桌子编号：A1

                                                支付方式: 现金

                                                结账金额: 236,97 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-19 13:34:33.666902+02:00
380,结账,跑堂界面 > 桌子详情,"结账订单号: 380

                                        桌子编号：B1-2
                                        支付方式: 卡

                                        结账金额: 288,00 EUR 

                                        订单类型: InHouse

                                        操作人: Frankdew1995",成功,2019-09-20 13:30:13.432608+02:00
381,结账,跑堂界面 > 桌子详情,"结账订单号: 381

                                        桌子编号：B1-1
                                        支付方式: 现金

                                        结账金额: 70,00 EUR 

                                        订单类型: InHouse

                                        操作人: Frankdew1995",成功,2019-09-20 13:52:36.696783+02:00
382,结账,跑堂界面 > 桌子详情,"结账订单号: 382

                                        桌子编号：B1-4
                                        支付方式: 现金

                                        结账金额: 240,00 EUR 

                                        订单类型: InHouse

                                        操作人: Frankdew1995",成功,2019-09-20 13:56:28.145674+02:00
383,结账,后台界面 > 桌子详情,"结账订单号: 383

                                                桌子编号：B1

                                                支付方式: 卡

                                                结账金额: 75,00 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-20 16:13:11.463315+02:00
384,结账,后台界面 > 桌子详情,"结账订单号: 384

                                                桌子编号：B1

                                                支付方式: 卡

                                                结账金额: 46,00 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-20 16:33:10.681782+02:00
385,结账,跑堂界面 > 桌子详情,"结账订单号: 385

                                        桌子编号：A1-1
                                        支付方式: 卡

                                        结账金额: 35,00 EUR 

                                        订单类型: InHouse

                                        操作人: Wong",成功,2019-09-20 17:24:53.668469+02:00
386,结账,后台界面 > 桌子详情,"结账订单号: 386

                                                桌子编号：A1

                                                支付方式: 现金

                                                结账金额: 23,00 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-20 18:40:53.289635+02:00
387,结账,后台界面 > 桌子详情,"结账订单号: 387

                                                桌子编号：A1

                                                支付方式: 卡

                                                结账金额: 10,00 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-20 19:59:43.428191+02:00
388,结账,后台界面 > 桌子详情,"结账订单号: 388

                                                桌子编号：A1

                                                支付方式: 现金

                                                结账金额: 455,97 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-20 20:17:40.509797+02:00
389,结账,后台界面 > 桌子详情,"结账订单号: 389

                                                桌子编号：A1

                                                支付方式: 卡

                                                结账金额: 281,97 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-20 20:21:22.528496+02:00
390,结账,后台界面 > 桌子详情,"结账订单号: 390

                                                桌子编号：A1

                                                支付方式: 现金

                                                结账金额: 248,97 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-20 20:25:36.618029+02:00
391,结账,跑堂界面 > 桌子详情,"结账订单号: 391

                                        桌子编号：A1-1
                                        支付方式: 卡

                                        结账金额: 78,00 EUR 

                                        订单类型: InHouse

                                        操作人: Frankdew1995",成功,2019-09-20 20:28:20.431398+02:00
392,结账,外卖界面 > 订单结账,"结账订单号:392

                                    支付方式:卡

                                    账单金额: 77.99

                                    订单类型:外卖
",成功,2019-09-20 20:34:21.568054+02:00
393,结账,外卖界面 > 订单结账,"结账订单号:393

                                    支付方式:卡

                                    账单金额: 77.99

                                    订单类型:外卖
",成功,2019-09-20 20:51:17.648171+02:00
394,结账,跑堂界面 > 桌子详情,"结账订单号: 394

                                        桌子编号：A1-1
                                        支付方式: 现金

                                        结账金额: 233,97 EUR 

                                        订单类型: InHouse

                                        操作人: Frankdew1995",成功,2019-09-20 20:56:09.029837+02:00
395,结账,后台界面 > 桌子详情,"结账订单号: 395

                                                桌子编号：A1

                                                支付方式: 卡

                                                结账金额: 67,00 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-20 23:12:28.390669+02:00
397,结账,外卖界面 > 订单结账,"结账订单号:397

                                    支付方式:现金

                                    账单金额: 77.99

                                    订单类型:外卖
",成功,2019-09-20 23:17:14.430030+02:00
398,结账,外卖界面 > 订单结账,"结账订单号:398

                                    支付方式:现金

                                    账单金额: 77.99

                                    订单类型:外卖
",成功,2019-09-20 23:36:45.323001+02:00
399,结账,外卖界面 > 订单结账,"结账订单号:399

                                    支付方式:现金

                                    账单金额: 23.99

                                    订单类型:外卖
",成功,2019-09-20 23:38:02.565419+02:00
381,结账,后台界面 > 桌子详情,"结账订单号: 381

                                                桌子编号：A1

                                                支付方式: 卡

                                                结账金额: 498,00 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-21 11:45:32.554188+02:00
382,转台,后台 > 桌子管理 > 已点餐桌子 > 转台,"

                                订单号:382

                                原桌子：A1

                                新桌子:C1
'
                                ",成功,2019-09-21 11:53:06.829171+02:00
382,转台,后台 > 桌子管理 > 已点餐桌子 > 转台,"

                                订单号:382

                                原桌子：C1

                                新桌子:A1
'
                                ",成功,2019-09-21 11:53:21.900033+02:00
382,订单取消,后台界面 > 餐桌情况(未结账),"
                                取消订单号:382

                                桌子编号：A1

                                账单金额: 276.0

                                订单类型: AlaCarte

                                None
",成功,2019-09-21 12:01:16.164160+02:00
383,结账,后台界面 > 桌子详情,"结账订单号: 383

                                                桌子编号：B1

                                                支付方式: 现金

                                                结账金额: 302,00 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-21 12:28:48.773683+02:00
384,结账,后台界面 > 桌子详情,"结账订单号: 384

                                                桌子编号：B1

                                                支付方式: 现金

                                                结账金额: 198,00 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-21 12:34:33.148381+02:00
385,结账,后台界面 > 桌子详情,"结账订单号: 385

                                                桌子编号：B1

                                                支付方式: 现金

                                                结账金额: 15,00 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-21 12:36:05.953689+02:00
386,结账,后台界面 > 桌子详情,"结账订单号: 386

                                                桌子编号：B1

                                                支付方式: 现金

                                                结账金额: 150,00 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-21 12:40:53.481134+02:00
387,结账,后台界面 > 桌子详情,"结账订单号: 387

                                                桌子编号：A1

                                                支付方式: 卡

                                                结账金额: 120,00 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-21 14:58:27.282102+02:00
388,结账,后台界面 > 桌子详情,"结账订单号: 388

                                                桌子编号：A1

                                                支付方式: 卡

                                                结账金额: 15,00 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-21 15:01:01.957790+02:00
389,结账,后台界面 > 桌子详情,"结账订单号: 389

                                                桌子编号：A1

                                                支付方式: 现金

                                                结账金额: 195,00 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-21 15:20:08.280586+02:00
390,结账,后台界面 > 桌子详情,"结账订单号: 390

                                                桌子编号：A1

                                                支付方式: 现金

                                                结账金额: 55,00 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-21 15:35:35.739216+02:00
391,结账,后台界面 > 桌子详情,"结账订单号: 391

                                                桌子编号：A1

                                                支付方式: 现金

                                                结账金额: 150,00 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-21 15:49:33.788079+02:00
392,结账,后台界面 > 桌子详情,"结账订单号: 392

                                                桌子编号：A1

                                                支付方式: 卡

                                                结账金额: 15,00 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-21 15:54:27.198656+02:00
393,结账,后台界面 > 桌子详情,"结账订单号: 393

                                                桌子编号：A1

                                                支付方式: 卡

                                                结账金额: 600,00 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-21 15:58:49.562300+02:00
394,结账,后台界面 > 桌子详情,"结账订单号: 394

                                                桌子编号：A1

                                                支付方式: 现金

                                                结账金额: 275,00 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-21 16:06:31.044981+02:00
395,结账,后台界面 > 桌子详情,"结账订单号: 395

                                                桌子编号：A1

                                                支付方式: 卡

                                                结账金额: 20,00 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-21 19:58:48.124091+02:00
396,结账,后台界面 > 桌子详情,"结账订单号: 396

                                                桌子编号：A1

                                                支付方式: 卡

                                                结账金额: 30,00 EUR 

                                                订单类型: InHouse

                                                操作人: Frankdew1995",成功,2019-09-21 20:50:46.041429+02:00
397,结账,跑堂界面 > 桌子详情,"结账订单号: 397

                                        桌子编号：A1-1
                                        支付方式: 现金

                                        结账金额: 0,00 EUR 

                                        订单类型: InHouse

                                        操作人: Frankdew1995",成功,2019-09-21 21:06:10.211600+02:00
